centre;composante;iae_etape_code;iae_version_code;iae_etape_lib;id_polytech;redoublant;sexe;age;nationalite;bac;bac_annee;bac_mention;bac_lieu;titre_access;titre_acces_iea;titre_acces_pays;Boursier ;dernier_etablissement_code;dernier_etablissement_lib;premier_etablissement_code;premier_etablissement_lib;type_dernier_diplome_code;type_dernier_diplome_lib;regime_inscription
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR073;O;M;23;FRANCAIS(E);STI2D;2016;Bien;Gard;; ;; ;0691774D;U_LYON 1;0301687W;Université de Nîmes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA137;N;F;21;FRANCAIS(E);S-STI;2018;Assez bien;Val d'Oise;; ;;Oui;0691774D;U_LYON 1;0951793H;Université de Cergy-Pontoise;013;DEUG;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA065;N;M;25;FRANCAIS(E);STI2D;2014;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);apprentis.
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT082;N;M;23;FRANCAIS(E);S-STI;2016;Sans mention;Loire Atla;; ;; ;0691774D;U_LYON 1;0440984F;Université de Nantes;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA138;N;M;21;FRANCAIS(E);SVT-MA;2017;Bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL3IFA;118;Ingénieur Polytech IF 3A;2122INGIFA066;N;M;19;FRANCAIS(E);S-STI;2019;Assez bien;Drôme;; ;; ;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;011;DUT;apprentis.
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR074;N;M;22;FRANCAIS(E);S-STI;2017;Très bien;Vaucluse;LICENCE;Externe;;Oui;0691774D;U_LYON 1;0840685N;Université d'Avignon;040;Licence;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM074;N;F;22;FRANCAIS(E);SVT-MA;2018;Bien;Savoie;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA139;N;M;21;FRANCAIS(E);SVT-PC;2018;Très bien;Marne;; ;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1017;N;M;21;FRANCAIS(E);S-STI;2018;Assez bien;Hte Loire;LICENCE;Externe;LOIRE; ;0421095M;U_ST-ETIEN;0383493R;Université Grenoble Alpes;040;Licence;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA140;N;M;19;FRANCAIS(E);SVT-PC;2019;Bien;Loire;Prepa G.E.;Externe;PUY DE DOME; ;0632035V;U_CLERMONT;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA141;N;F;21;FRANCAIS(E);SVT-SV;2018;Très bien;Vendée;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF104;N;M;22;FRANCAIS(E);STI2D_SIN;2017;Bien;Jura;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;011;DUT;cont pro
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT083;N;M;20;FRANCAIS(E);SVT-PC;2019;Bien;Loire Atla;VAC;Externe;; ;0490970N;U_ANGERS;0490970N;Université d'Angers;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR075;N;F;22;FRANCAIS(E);S-STI;2017;Très bien;Loire;; ;; ;0691774D;U_LYON 1;0422026Z;Institut Mines Télécom;029;Autre diplôme de 1er cycle (DU,.);cont pro
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM075;N;M;19;FRANCAIS(E);SVT-MA;2019;Bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR076;N;M;21;FRANCAIS(E);S-STI;2017;Assez bien;Ain;DUT;Externe;;Oui;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;011;DUT;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA067;N;M;23;FRANCAIS(E);SVT-ISN;2016;Assez bien;Hte Vienne;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2024;N;F;22;FRANCAIS(E);SVT-SV;2017;Très bien;Lozère;; ;; ;0691774D;U_LYON 1;0860856N;Université de Poitiers;051;Maîtrise IUP, Maîtrise LMD parcours IUP;apprentis.
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA142;N;M;23;FRANCAIS(E);SVT-SV;2016;Assez bien;Seine Marn;; ;; ;0750713T;LYCEE TECH;0755976N;Université de Paris;011;DUT;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF105;N;M;21;FRANCAIS(E);SVT-MA;2018;Très bien;Gard;; ;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT084;N;F;22;FRANCAIS(E);SVT-PC;2017;Assez bien;Doubs;; ;;Oui;0691774D;U_LYON 1;0251215K;Université de Franche-Comté Besançon;011;DUT;initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM076;N;M;22;IVOIRIEN(NE);0031-étran;;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM116;N;M;20;FRANCAIS(E);S-STI;2019;Assez bien;Doubs;DUT;Externe;DOUBS;Oui;0251215K;UFC;0251215K;Université de Franche-Comté Besançon;011;DUT;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM117;N;F;23;FRANCAIS(E);SVT-SV;2016;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;016;Attestation de fin de 1ère année de médecine, de pharmacie et d'ontologie;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2025;N;F;23;FRANCAIS(E);SVT-SV;2016;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;016;Attestation de fin de 1ère année de médecine, de pharmacie et d'ontologie;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA143;N;M;20;FRANCAIS(E);SVT-PC;2019;Bien;Hte Savoie;Sciences;Externe;SAVOIE; ;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF106;N;M;20;FRANCAIS(E);SVT-MA;2019;Assez bien;Rhône;Sciences;Externe;SAVOIE; ;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT085;N;M;21;FRANCAIS(E);SVT-PC;2018;Bien;Vaucluse;; ;; ;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL012;116;M2 Système information GS;2122M2SIGS010;N;M;24;MAROCAIN(E);0031-étran;2015;;Etranger;; ;; ;;;0691774D;Université Lyon 1;503;Diplôme d'établissement étranger supérieur;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA144;N;F;21;ESPAGNOL(E);SVT-PC;2018;Assez bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS023;N;F;23;CHINOIS(E);0031-étran;2016;;Etranger;; ;; ;0690192J;INSA LYON;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF107;N;M;21;FRANCAIS(E);SVT-SV;2017;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR077;O;F;23;MAROCAIN(E);0031-étran;2016;Bien;Etranger;DUT;Externe;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT086;N;M;20;FRANCAIS(E);SVT-PC;2018;Bien;Etranger;; ;;Oui;0691774D;U_LYON 1;0755890V;Sorbonne Université;900;Aucun diplôme supérieur;initiale
